category,district,chapter,year,days_to_outcome,disposition
no_info_dismiss,cacbk,13,2016,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2016,21,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2016,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2017,32,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2017,25,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2017,20,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2017,41,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2017,33,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,23,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,19,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,20,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,21,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,123,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,16,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,19,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,19,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2017,20,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2017,19,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2021,21,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,20,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2017,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2018,20,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2018,9,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2018,36,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2018,28,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2018,20,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2018,28,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2018,6,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2018,20,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2018,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2018,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2018,19,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2018,24,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2018,34,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2018,20,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2018,26,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2019,16,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2019,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2019,19,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2019,61,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2019,20,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2019,30,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2020,20,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2020,23,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2020,19,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2020,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2020,24,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2020,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2020,19,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2020,15,Dismissed for Failure to File Information
no_info_dismiss,cacbk,7,2020,20,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2020,70,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2021,18,Dismissed for Failure to File Information
no_info_dismiss,cacbk,13,2021,18,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,1902,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,149,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,148,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2009,1055,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2010,190,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2021,264,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2022,124,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2022,187,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2023,149,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2023,80,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2024,211,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2008,344,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2004,1844,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2005,1353,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2011,147,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2012,149,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2017,586,Dismissed for Failure to File Information
no_info_dismiss,moebk,13,2011,28,Dismissed for Failure to File Information
no_info_dismiss,moebk,7,2011,20,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2005,180,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2005,1673,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2006,133,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2006,129,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2007,726,Dismissed for Failure to File Information
no_info_dismiss,ksbk,7,2007,24,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2007,22,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2007,70,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2007,140,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2007,251,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2008,548,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2008,30,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2008,52,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2007,636,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2008,534,Dismissed for Failure to File Information
no_info_dismiss,ksbk,13,2002,1470,Dismissed for Failure to File Information
no_info_dismiss,mowbk,7,2004,1634,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2005,1057,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,593,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,102,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,11,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,22,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,26,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,21,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,103,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,107,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,19,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,20,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,19,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,20,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,21,Dismissed for Failure to File Information
no_info_dismiss,mowbk,7,2008,20,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,107,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,22,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,1471,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2011,443,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2005,1197,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2005,1127,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,287,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,88,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,749,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,258,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,155,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,115,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,129,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,226,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,113,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,826,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2006,277,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,128,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,2,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,223,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,34,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,194,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,91,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,91,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,374,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,20,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,195,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2007,29,Dismissed for Failure to File Information
no_info_dismiss,mowbk,7,2008,14,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,119,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,228,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,140,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,336,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,521,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,57,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2008,723,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2010,87,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2011,19,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2011,786,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2023,171,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2024,149,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2024,199,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2024,120,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2022,1106,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2025,82,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2010,217,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2010,1187,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2016,425,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2018,200,Dismissed for Failure to File Information
no_info_dismiss,mowbk,13,2022,328,Dismissed for Failure to File Information
no_info_dismiss,flsbk,7,2009,68,Dismissed for Failure to File Information
no_info_dismiss,flsbk,13,2011,57,Dismissed for Failure to File Information
no_info_dismiss,flsbk,13,2012,20,Dismissed for Failure to File Information
no_info_dismiss,flsbk,13,2013,49,Dismissed for Failure to File Information
no_info_dismiss,flsbk,13,2024,14,Dismissed for Failure to File Information
no_info_dismiss,flsbk,7,2025,31,Dismissed for Failure to File Information
no_info_dismiss,flsbk,13,2002,1680,Dismissed for Failure to File Information
no_info_dismiss,ohnbk,7,2014,40,Dismissed for Failure to File Information
no_info_dismiss,ohnbk,7,2014,83,Dismissed for Failure to File Information
no_info_dismiss,ohnbk,7,2015,52,Dismissed for Failure to File Information
no_info_dismiss,ohnbk,7,2015,79,Dismissed for Failure to File Information
no_info_dismiss,ohnbk,7,2015,54,Dismissed for Failure to File Information
no_info_dismiss,ohnbk,7,2016,92,Dismissed for Failure to File Information
no_info_dismiss,ohnbk,7,2016,34,Dismissed for Failure to File Information
no_info_dismiss,flsbk,13,2007,595,Dismissed for Failure to File Information
no_info_dismiss,flsbk,13,2008,16,Dismissed for Failure to File Information
no_info_dismiss,flsbk,13,2018,35,Dismissed for Failure to File Information
no_info_dismiss,flsbk,13,2019,35,Dismissed for Failure to File Information
no_info_dismiss,flsbk,13,2020,30,Dismissed for Failure to File Information
no_info_dismiss,flsbk,13,2023,22,Dismissed for Failure to File Information
no_info_dismiss,flsbk,7,2024,13,Dismissed for Failure to File Information
no_info_dismiss,arebk,13,2010,11,Dismissed for Failure to File Information
no_info_dismiss,arebk,13,2011,138,Dismissed for Failure to File Information
no_info_dismiss,arebk,13,2012,63,Dismissed for Failure to File Information
no_info_dismiss,arebk,13,2020,52,Dismissed for Failure to File Information
no_info_dismiss,caebk,7,2009,46,Dismissed for Failure to File Information
no_info_dismiss,caebk,13,2009,57,Dismissed for Failure to File Information
no_info_dismiss,caebk,13,2009,142,Dismissed for Failure to File Information
no_info_dismiss,caebk,7,2009,47,Dismissed for Failure to File Information
no_info_dismiss,caebk,13,2010,70,Dismissed for Failure to File Information
no_info_dismiss,caebk,13,2010,100,Dismissed for Failure to File Information
